CustomerID,Recency,Frequency,Value,RScore,FScore,VScore,RFV,Profile
15225.0,233,1,344.70000000000005,1,1,2,4,Clientes Churn
15226.0,310,1,128.91,1,1,1,3,Clientes Churn
15227.0,36,5,891.78,2,2,3,7,Clientes Emergentes
15228.0,65,4,2337.55,2,2,3,7,Clientes Emergentes
15230.0,238,2,429.6,1,1,2,4,Clientes Churn
15232.0,112,2,358.06,1,1,2,4,Clientes Churn
15234.0,276,1,187.88,1,1,1,3,Clientes Churn
15235.0,217,12,2015.51,1,3,3,7,Clientes Emergentes
15236.0,298,1,321.05,1,1,2,4,Clientes Churn
15237.0,1,4,1252.38,3,2,3,8,Clientes VIP
15238.0,28,3,747.23,2,2,2,6,Clientes Emergentes
15239.0,9,2,749.67,3,1,2,6,Clientes Emergentes
15240.0,44,5,1168.8,2,2,3,7,Clientes Emergentes
15241.0,66,8,1347.01,2,3,3,8,Clientes VIP
15243.0,73,1,316.68,2,1,2,5,Clientes Emergentes
15244.0,64,2,565.17,2,1,2,5,Clientes Emergentes
15245.0,133,3,1490.76,1,2,3,6,Clientes Emergentes
15246.0,237,2,458.1,1,1,2,4,Clientes Churn
15247.0,121,1,111.19999999999999,1,1,1,3,Clientes Churn
15249.0,31,13,6298.46,2,3,3,8,Clientes VIP
15251.0,90,7,1307.12,1,3,3,7,Clientes Emergentes
15252.0,35,2,740.78,2,1,2,5,Clientes Emergentes
15253.0,15,5,847.29,3,2,3,8,Clientes VIP
15254.0,126,1,253.32,1,1,1,3,Clientes Churn
15255.0,66,1,865.35,2,1,3,6,Clientes Emergentes
15256.0,148,1,98.45,1,1,1,3,Clientes Churn
15257.0,282,1,40.2,1,1,1,3,Clientes Churn
15258.0,168,2,386.76,1,1,2,4,Clientes Churn
15260.0,99,6,1595.27,1,3,3,7,Clientes Emergentes
15261.0,134,1,254.82,1,1,1,3,Clientes Churn
15262.0,323,1,161.95000000000002,1,1,1,3,Clientes Churn
15263.0,106,1,139.51,1,1,1,3,Clientes Churn
15264.0,63,1,393.74,2,1,2,5,Clientes Emergentes
15265.0,150,2,1076.52,1,1,3,5,Clientes Emergentes
15266.0,337,1,47.7,1,1,1,3,Clientes Churn
15269.0,23,1,118.80000000000001,3,1,1,5,Clientes Emergentes
15270.0,15,6,842.0500000000001,3,3,3,9,Clientes VIP
15271.0,6,15,2196.77,3,3,3,9,Clientes VIP
15272.0,56,2,502.26,2,1,2,5,Clientes Emergentes
15274.0,3,2,681.77,3,1,2,6,Clientes Emergentes
15275.0,37,1,473.29,2,1,2,5,Clientes Emergentes
15276.0,65,1,102.06,2,1,1,4,Clientes Churn
15277.0,46,1,241.98,2,1,1,4,Clientes Churn
15279.0,354,1,240.45,1,1,1,3,Clientes Churn
15280.0,171,1,87.62,1,1,1,3,Clientes Churn
15281.0,58,9,1900.68,2,3,3,8,Clientes VIP
15286.0,49,1,240.55,2,1,1,4,Clientes Churn
15287.0,21,2,414.69,3,1,2,6,Clientes Emergentes
15288.0,42,5,2074.12,2,2,3,7,Clientes Emergentes
15289.0,28,3,689.46,2,2,2,6,Clientes Emergentes
15290.0,4,18,3920.12,3,3,3,9,Clientes VIP
15291.0,25,11,2234.16,2,3,3,8,Clientes VIP
15292.0,200,1,114.24000000000001,1,1,1,3,Clientes Churn
15296.0,50,6,2874.4700000000003,2,3,3,8,Clientes VIP
15297.0,9,3,624.94,3,2,2,7,Clientes Emergentes
15298.0,1,11,3106.88,3,3,3,9,Clientes VIP
15300.0,63,1,454.44,2,1,2,5,Clientes Emergentes
15301.0,50,11,3498.94,2,3,3,8,Clientes VIP
15303.0,289,1,444.42,1,1,2,4,Clientes Churn
15304.0,60,5,242.60000000000002,2,2,1,5,Clientes Emergentes
15306.0,63,3,854.02,2,2,3,7,Clientes Emergentes
15307.0,95,1,119.20000000000002,1,1,1,3,Clientes Churn
15308.0,273,1,218.25,1,1,1,3,Clientes Churn
15311.0,0,91,17756.31,3,3,3,9,Clientes VIP
15312.0,74,4,843.25,2,2,3,7,Clientes Emergentes
15313.0,109,1,52.0,1,1,1,3,Clientes Churn
15314.0,198,1,314.05,1,1,2,4,Clientes Churn
15315.0,63,2,475.21999999999997,2,1,2,5,Clientes Emergentes
15318.0,3,1,284.9,3,1,2,6,Clientes Emergentes
15319.0,283,1,145.0,1,1,1,3,Clientes Churn
15320.0,43,1,189.03,2,1,1,4,Clientes Churn
15321.0,70,3,2062.64,2,2,3,7,Clientes Emergentes
15322.0,85,1,606.66,2,1,2,5,Clientes Emergentes
15325.0,103,1,162.29,1,1,1,3,Clientes Churn
15326.0,333,1,311.71,1,1,2,4,Clientes Churn
15327.0,52,1,125.1,2,1,1,4,Clientes Churn
15329.0,38,3,830.95,2,2,3,7,Clientes Emergentes
15330.0,31,1,29.759999999999998,2,1,1,4,Clientes Churn
15332.0,369,3,1266.86,1,2,3,6,Clientes Emergentes
15333.0,207,1,238.0,1,1,1,3,Clientes Churn
15334.0,156,3,341.72,1,2,2,5,Clientes Emergentes
15335.0,53,1,165.47,2,1,1,4,Clientes Churn
15339.0,65,2,528.71,2,1,2,5,Clientes Emergentes
15341.0,80,1,732.96,2,1,2,5,Clientes Emergentes
15342.0,129,1,391.14,1,1,2,4,Clientes Churn
15343.0,86,1,153.7,2,1,1,4,Clientes Churn
15344.0,31,2,187.79000000000002,2,1,1,4,Clientes Churn
15345.0,45,1,230.39000000000001,2,1,1,4,Clientes Churn
15346.0,332,1,252.42000000000002,1,1,1,3,Clientes Churn
15347.0,365,1,81.60000000000001,1,1,1,3,Clientes Churn
15348.0,71,1,158.04,2,1,1,4,Clientes Churn
15349.0,157,2,367.36,1,1,2,4,Clientes Churn
15350.0,372,1,115.65,1,1,1,3,Clientes Churn
15351.0,11,7,1658.31,3,3,3,9,Clientes VIP
15353.0,254,2,555.1700000000001,1,1,2,4,Clientes Churn
15355.0,28,2,189.3,2,1,1,4,Clientes Churn
15356.0,30,10,2728.95,2,3,3,8,Clientes VIP
15358.0,4,22,7616.46,3,3,3,9,Clientes VIP
15360.0,39,1,427.93,2,1,2,5,Clientes Emergentes
15361.0,361,1,139.8,1,1,1,3,Clientes Churn
15363.0,372,1,310.1,1,1,2,4,Clientes Churn
15364.0,95,2,675.59,1,1,2,4,Clientes Churn
15365.0,25,7,2115.7200000000003,2,3,3,8,Clientes VIP
15366.0,74,2,529.94,2,1,2,5,Clientes Emergentes
15367.0,56,4,1690.8500000000001,2,2,3,7,Clientes Emergentes
15370.0,70,5,1495.2,2,2,3,7,Clientes Emergentes
15373.0,7,10,1400.01,3,3,3,9,Clientes VIP
15374.0,128,1,25.200000000000003,1,1,1,3,Clientes Churn
15376.0,39,3,1092.81,2,2,3,7,Clientes Emergentes
15379.0,168,7,3192.81,1,3,3,7,Clientes Emergentes
15380.0,8,4,268.54,3,2,1,6,Clientes Emergentes
15381.0,267,1,143.1,1,1,1,3,Clientes Churn
15382.0,14,6,5136.82,3,3,3,9,Clientes VIP
15384.0,169,2,591.91,1,1,2,4,Clientes Churn
15385.0,39,1,142.46,2,1,1,4,Clientes Churn
15386.0,185,1,370.74,1,1,2,4,Clientes Churn
15388.0,269,1,140.54,1,1,1,3,Clientes Churn
15392.0,4,4,1374.49,3,2,3,8,Clientes VIP
15393.0,15,2,231.86,3,1,1,5,Clientes Emergentes
15394.0,9,4,1743.69,3,2,3,8,Clientes VIP
15395.0,325,1,74.55000000000001,1,1,1,3,Clientes Churn
15396.0,112,1,204.28,1,1,1,3,Clientes Churn
15397.0,289,1,94.0,1,1,1,3,Clientes Churn
15398.0,15,2,1283.63,3,1,3,7,Clientes Emergentes
15399.0,0,3,768.97,3,2,2,7,Clientes Emergentes
15400.0,127,3,208.6,1,2,1,4,Clientes Churn
15402.0,148,2,396.81,1,1,2,4,Clientes Churn
15405.0,188,1,128.84,1,1,1,3,Clientes Churn
15406.0,30,2,331.79,2,1,2,5,Clientes Emergentes
15407.0,33,4,662.44,2,2,2,6,Clientes Emergentes
15408.0,263,1,121.98,1,1,1,3,Clientes Churn
15410.0,83,8,2612.19,2,3,3,8,Clientes VIP
15411.0,25,4,1022.2,2,2,3,7,Clientes Emergentes
15412.0,170,1,49.79,1,1,1,3,Clientes Churn
15414.0,9,3,675.45,3,2,2,7,Clientes Emergentes
15415.0,312,1,478.29,1,1,2,4,Clientes Churn
15416.0,64,4,2990.0,2,2,3,7,Clientes Emergentes
15417.0,84,1,508.8,2,1,2,5,Clientes Emergentes
15419.0,24,1,84.74,3,1,1,5,Clientes Emergentes
15421.0,58,4,856.94,2,2,3,7,Clientes Emergentes
15422.0,322,2,97.7,1,1,1,3,Clientes Churn
15423.0,37,1,7.5,2,1,1,4,Clientes Churn
15424.0,253,2,304.14,1,1,2,4,Clientes Churn
15426.0,18,5,1239.39,3,2,3,8,Clientes VIP
15427.0,32,3,1306.95,2,2,3,7,Clientes Emergentes
15428.0,14,1,75.06,3,1,1,5,Clientes Emergentes
15429.0,26,2,321.68,2,1,2,5,Clientes Emergentes
15432.0,22,1,171.19,3,1,1,5,Clientes Emergentes
15433.0,213,2,533.3,1,1,2,4,Clientes Churn
15434.0,7,5,833.86,3,2,3,8,Clientes VIP
15435.0,21,1,109.94,3,1,1,5,Clientes Emergentes
15436.0,11,3,965.93,3,2,3,8,Clientes VIP
15437.0,261,1,183.71,1,1,1,3,Clientes Churn
15438.0,130,1,137.13,1,1,1,3,Clientes Churn
15440.0,54,3,307.18,2,2,2,6,Clientes Emergentes
15443.0,1,7,2700.35,3,3,3,9,Clientes VIP
15444.0,8,2,1260.86,3,1,3,7,Clientes Emergentes
15445.0,263,1,68.1,1,1,1,3,Clientes Churn
15447.0,330,1,129.67,1,1,1,3,Clientes Churn
15448.0,312,1,405.04,1,1,2,4,Clientes Churn
15449.0,25,3,903.26,2,2,3,7,Clientes Emergentes
15450.0,29,1,388.94,2,1,2,5,Clientes Emergentes
15452.0,29,3,503.08,2,2,2,6,Clientes Emergentes
15453.0,1,7,1176.72,3,3,3,9,Clientes VIP
15454.0,361,1,157.2,1,1,1,3,Clientes Churn
15456.0,282,3,368.8,1,2,2,5,Clientes Emergentes
15457.0,261,1,217.17,1,1,1,3,Clientes Churn
15458.0,24,1,142.92,3,1,1,5,Clientes Emergentes
15460.0,353,1,169.66,1,1,1,3,Clientes Churn
15462.0,93,3,144.6,1,2,1,4,Clientes Churn
15463.0,28,1,119.3,2,1,1,4,Clientes Churn
15464.0,337,1,717.45,1,1,2,4,Clientes Churn
15465.0,19,18,1854.59,3,3,3,9,Clientes VIP
15466.0,84,1,324.58,2,1,2,5,Clientes Emergentes
15467.0,8,3,499.93,3,2,2,7,Clientes Emergentes
15468.0,50,1,377.91,2,1,2,5,Clientes Emergentes
15469.0,49,2,282.1,2,1,2,5,Clientes Emergentes
15471.0,1,1,371.13,3,1,2,6,Clientes Emergentes
15472.0,112,1,335.15999999999997,1,1,2,4,Clientes Churn
15475.0,76,1,406.31,2,1,2,5,Clientes Emergentes
15478.0,39,2,885.7900000000001,2,1,3,6,Clientes Emergentes
15480.0,115,1,579.25,1,1,2,4,Clientes Churn
15482.0,15,9,2176.88,3,3,3,9,Clientes VIP
15483.0,160,4,201.31,1,2,1,4,Clientes Churn
15484.0,0,4,2517.17,3,2,3,8,Clientes VIP
15485.0,29,3,1398.96,2,2,3,7,Clientes Emergentes
15489.0,22,3,746.39,3,2,2,7,Clientes Emergentes
15491.0,94,6,2358.59,1,3,3,7,Clientes Emergentes
15492.0,27,2,504.73999999999995,2,1,2,5,Clientes Emergentes
15493.0,32,5,1225.2,2,2,3,7,Clientes Emergentes
15494.0,20,2,1058.73,3,1,3,7,Clientes Emergentes
15497.0,17,2,498.0,3,1,2,6,Clientes Emergentes
15498.0,2,26,11199.47,3,3,3,9,Clientes VIP
15500.0,7,4,837.13,3,2,3,8,Clientes VIP
15502.0,15,9,3505.42,3,3,3,9,Clientes VIP
15503.0,362,1,128.64000000000001,1,1,1,3,Clientes Churn
15504.0,80,1,52.83,2,1,1,4,Clientes Churn
15505.0,52,5,1903.86,2,2,3,7,Clientes Emergentes
15506.0,22,3,745.39,3,2,2,7,Clientes Emergentes
15507.0,171,1,296.76,1,1,2,4,Clientes Churn
15508.0,188,6,771.13,1,3,2,6,Clientes Emergentes
15511.0,11,5,539.63,3,2,2,7,Clientes Emergentes
15512.0,155,2,121.0,1,1,1,3,Clientes Churn
15513.0,32,17,8215.22,2,3,3,8,Clientes VIP
15514.0,11,10,2139.74,3,3,3,9,Clientes VIP
15516.0,44,3,53.93,2,2,1,5,Clientes Emergentes
15517.0,232,1,246.72,1,1,1,3,Clientes Churn
15518.0,63,7,1721.78,2,3,3,8,Clientes VIP
15520.0,1,1,320.7,3,1,2,6,Clientes Emergentes
15521.0,39,7,1946.36,2,3,3,8,Clientes VIP
15522.0,32,2,327.5,2,1,2,5,Clientes Emergentes
15523.0,83,1,88.51,2,1,1,4,Clientes Churn
15525.0,1,3,636.12,3,2,2,7,Clientes Emergentes
15526.0,32,1,9.14,2,1,1,4,Clientes Churn
15527.0,18,8,1482.64,3,3,3,9,Clientes VIP
15528.0,253,1,153.43,1,1,1,3,Clientes Churn
15529.0,22,11,3651.56,3,3,3,9,Clientes VIP
15530.0,21,4,1072.96,3,2,3,8,Clientes VIP
15531.0,7,2,1712.65,3,1,3,7,Clientes Emergentes
15532.0,24,4,1107.59,3,2,3,8,Clientes VIP
15533.0,18,3,504.42,3,2,2,7,Clientes Emergentes
15535.0,172,4,285.3,1,2,2,5,Clientes Emergentes
15537.0,162,1,86.02,1,1,1,3,Clientes Churn
15539.0,6,1,478.46,3,1,2,6,Clientes Emergentes
15540.0,10,1,185.22,3,1,1,5,Clientes Emergentes
15541.0,113,1,85.13000000000001,1,1,1,3,Clientes Churn
15543.0,287,1,117.91,1,1,1,3,Clientes Churn
15544.0,8,9,3479.21,3,3,3,9,Clientes VIP
15545.0,53,2,233.12,2,1,1,4,Clientes Churn
15547.0,6,13,3939.47,3,3,3,9,Clientes VIP
15549.0,76,3,1195.81,2,2,3,7,Clientes Emergentes
15550.0,3,4,474.38,3,2,2,7,Clientes Emergentes
15551.0,36,1,270.87,2,1,1,4,Clientes Churn
15552.0,216,1,90.12,1,1,1,3,Clientes Churn
15553.0,59,1,390.93,2,1,2,5,Clientes Emergentes
15554.0,277,1,130.4,1,1,1,3,Clientes Churn
15555.0,11,16,4025.9,3,3,3,9,Clientes VIP
15556.0,23,1,201.37,3,1,1,5,Clientes Emergentes
15557.0,28,1,281.0,2,1,2,5,Clientes Emergentes
15561.0,11,4,520.19,3,2,2,7,Clientes Emergentes
15563.0,21,3,1120.83,3,2,3,8,Clientes VIP
15565.0,49,2,123.66000000000001,2,1,1,4,Clientes Churn
15567.0,18,1,59.7,3,1,1,5,Clientes Emergentes
15568.0,2,3,724.39,3,2,2,7,Clientes Emergentes
15569.0,131,2,59.160000000000004,1,1,1,3,Clientes Churn
15570.0,6,12,3220.88,3,3,3,9,Clientes VIP
15571.0,11,4,558.05,3,2,2,7,Clientes Emergentes
15572.0,4,7,1765.43,3,3,3,9,Clientes VIP
15573.0,31,2,430.56,2,1,2,5,Clientes Emergentes
15574.0,177,4,465.26,1,2,2,5,Clientes Emergentes
15576.0,37,1,595.63,2,1,2,5,Clientes Emergentes
15577.0,150,3,209.53,1,2,1,4,Clientes Churn
15578.0,161,1,119.15,1,1,1,3,Clientes Churn
15579.0,68,2,214.1,2,1,1,4,Clientes Churn
15581.0,155,10,608.13,1,3,2,6,Clientes Emergentes
15582.0,24,3,663.01,3,2,2,7,Clientes Emergentes
15584.0,23,4,571.71,3,2,2,7,Clientes Emergentes
15585.0,176,1,439.4,1,1,2,4,Clientes Churn
15587.0,49,3,305.28,2,2,2,6,Clientes Emergentes
15589.0,255,3,413.73,1,2,2,5,Clientes Emergentes
15592.0,46,1,314.66,2,1,2,5,Clientes Emergentes
15593.0,70,1,199.8,2,1,1,4,Clientes Churn
15594.0,15,5,1648.5,3,2,3,8,Clientes VIP
15596.0,100,5,1109.14,1,2,3,6,Clientes Emergentes
15597.0,34,1,324.57,2,1,2,5,Clientes Emergentes
15598.0,52,1,223.68,2,1,1,4,Clientes Churn
15599.0,26,2,653.6899999999999,2,1,2,5,Clientes Emergentes
15601.0,10,14,5198.57,3,3,3,9,Clientes VIP
15602.0,7,7,619.7,3,3,2,8,Clientes VIP
15604.0,51,1,216.39,2,1,1,4,Clientes Churn
15605.0,35,5,944.5300000000001,2,2,3,7,Clientes Emergentes
15606.0,60,9,2570.92,2,3,3,8,Clientes VIP
15607.0,336,1,87.76,1,1,1,3,Clientes Churn
15608.0,59,3,800.16,2,2,2,6,Clientes Emergentes
15609.0,183,1,268.78000000000003,1,1,1,3,Clientes Churn
15610.0,51,1,112.46000000000001,2,1,1,4,Clientes Churn
15611.0,9,11,682.71,3,3,2,8,Clientes VIP
15612.0,35,2,180.15,2,1,1,4,Clientes Churn
15615.0,9,22,8027.4800000000005,3,3,3,9,Clientes VIP
15618.0,32,4,739.951,2,2,2,6,Clientes Emergentes
15619.0,10,1,99.60000000000001,3,1,1,5,Clientes Emergentes
15620.0,56,3,1207.95,2,2,3,7,Clientes Emergentes
15621.0,3,3,202.01000000000002,3,2,1,6,Clientes Emergentes
15622.0,42,9,3050.79,2,3,3,8,Clientes VIP
15623.0,140,1,229.43,1,1,1,3,Clientes Churn
15624.0,116,4,511.5,1,2,2,5,Clientes Emergentes
15625.0,103,4,1161.42,1,2,3,6,Clientes Emergentes
15626.0,74,2,562.56,2,1,2,5,Clientes Emergentes
15628.0,4,9,2584.34,3,3,3,9,Clientes VIP
15630.0,44,2,977.75,2,1,3,6,Clientes Emergentes
15632.0,15,8,2874.85,3,3,3,9,Clientes VIP
15634.0,16,1,227.65,3,1,1,5,Clientes Emergentes
15636.0,89,2,589.5600000000001,1,1,2,4,Clientes Churn
15637.0,52,1,223.36,2,1,1,4,Clientes Churn
15639.0,133,1,178.02,1,1,1,3,Clientes Churn
15640.0,3,14,8021.030000000001,3,3,3,9,Clientes VIP
15641.0,104,4,1749.32,1,2,3,6,Clientes Emergentes
15643.0,191,3,433.95000000000005,1,2,2,5,Clientes Emergentes
15644.0,165,4,741.55,1,2,2,5,Clientes Emergentes
15645.0,18,1,481.51000000000005,3,1,2,6,Clientes Emergentes
15646.0,157,3,364.57000000000005,1,2,2,5,Clientes Emergentes
15648.0,203,2,483.05,1,1,2,4,Clientes Churn
15651.0,36,3,491.65999999999997,2,2,2,6,Clientes Emergentes
15652.0,90,1,293.09000000000003,1,1,2,4,Clientes Churn
15653.0,115,1,48.0,1,1,1,3,Clientes Churn
15654.0,8,2,380.91,3,1,2,6,Clientes Emergentes
15655.0,242,1,465.57,1,1,2,4,Clientes Churn
15656.0,44,4,569.4,2,2,2,6,Clientes Emergentes
15657.0,22,1,30.0,3,1,1,5,Clientes Emergentes
15658.0,189,4,583.85,1,2,2,5,Clientes Emergentes
15659.0,43,1,77.85,2,1,1,4,Clientes Churn
15660.0,24,8,1470.24,3,3,3,9,Clientes VIP
15661.0,316,1,19.8,1,1,1,3,Clientes Churn
15663.0,105,1,124.1,1,1,1,3,Clientes Churn
15664.0,50,1,311.43,2,1,2,5,Clientes Emergentes
15665.0,167,2,1907.25,1,1,3,5,Clientes Emergentes
15667.0,39,1,301.32,2,1,2,5,Clientes Emergentes
15669.0,39,4,437.0,2,2,2,6,Clientes Emergentes
15670.0,296,1,157.15,1,1,1,3,Clientes Churn
15671.0,25,6,1179.81,2,3,3,8,Clientes VIP
15673.0,87,4,2209.05,2,2,3,7,Clientes Emergentes
15674.0,72,4,1823.6100000000001,2,2,3,7,Clientes Emergentes
15675.0,80,3,216.16,2,2,1,5,Clientes Emergentes
15676.0,18,3,2787.22,3,2,3,8,Clientes VIP
15677.0,48,1,580.93,2,1,2,5,Clientes Emergentes
15678.0,52,1,290.3,2,1,2,5,Clientes Emergentes
15679.0,23,4,690.98,3,2,2,7,Clientes Emergentes
15680.0,8,3,1153.39,3,2,3,8,Clientes VIP
15681.0,24,5,1358.16,3,2,3,8,Clientes VIP
15683.0,116,1,152.95,1,1,1,3,Clientes Churn
15687.0,8,9,2344.23,3,3,3,9,Clientes VIP
15689.0,119,2,238.8,1,1,1,3,Clientes Churn
15690.0,3,2,201.48,3,1,1,5,Clientes Emergentes
15692.0,27,1,191.04,2,1,1,4,Clientes Churn
15694.0,7,11,2436.7599999999998,3,3,3,9,Clientes VIP
15695.0,266,2,357.81,1,1,2,4,Clientes Churn
15696.0,32,8,2253.31,2,3,3,8,Clientes VIP
15699.0,17,1,201.0,3,1,1,5,Clientes Emergentes
15700.0,171,2,551.43,1,1,2,4,Clientes Churn
15701.0,1,4,1188.8,3,2,3,8,Clientes VIP
15703.0,264,1,211.5,1,1,1,3,Clientes Churn
15704.0,139,4,1778.3700000000001,1,2,3,6,Clientes Emergentes
15705.0,200,1,19.5,1,1,1,3,Clientes Churn
15706.0,64,3,714.16,2,2,2,6,Clientes Emergentes
15707.0,34,4,822.36,2,2,3,7,Clientes Emergentes
15708.0,40,7,2712.9700000000003,2,3,3,8,Clientes VIP
15709.0,283,1,69.65,1,1,1,3,Clientes Churn
15712.0,8,5,842.9,3,2,3,8,Clientes VIP
15713.0,142,2,266.6,1,1,1,3,Clientes Churn
15714.0,11,2,255.38000000000002,3,1,1,5,Clientes Emergentes
15716.0,145,4,842.34,1,2,3,6,Clientes Emergentes
15717.0,233,1,150.3,1,1,1,3,Clientes Churn
15719.0,32,13,4647.16,2,3,3,8,Clientes VIP
15720.0,23,1,423.03000000000003,3,1,2,6,Clientes Emergentes
15721.0,11,1,494.58,3,1,2,6,Clientes Emergentes
15722.0,35,4,858.7700000000001,2,2,3,7,Clientes Emergentes
15723.0,364,1,149.4,1,1,1,3,Clientes Churn
15724.0,200,2,218.25,1,1,1,3,Clientes Churn
15725.0,14,1,382.25,3,1,2,6,Clientes Emergentes
15727.0,16,7,3889.91,3,3,3,9,Clientes VIP
15729.0,212,1,85.0,1,1,1,3,Clientes Churn
15730.0,65,3,943.91,2,2,3,7,Clientes Emergentes
15732.0,211,2,280.2,1,1,2,4,Clientes Churn
15733.0,282,1,112.4,1,1,1,3,Clientes Churn
15734.0,114,2,376.35,1,1,2,4,Clientes Churn
15737.0,14,7,948.85,3,3,3,9,Clientes VIP
15738.0,18,16,3804.94,3,3,3,9,Clientes VIP
15739.0,65,1,77.6,2,1,1,4,Clientes Churn
15740.0,48,1,126.80000000000001,2,1,1,4,Clientes Churn
15743.0,15,4,566.3100000000001,3,2,2,7,Clientes Emergentes
15744.0,77,1,6.959999999999999,2,1,1,4,Clientes Churn
15745.0,18,4,928.5400000000001,3,2,3,8,Clientes VIP
15746.0,133,1,182.96,1,1,1,3,Clientes Churn
15747.0,12,3,658.49,3,2,2,7,Clientes Emergentes
15748.0,39,1,139.36,2,1,1,4,Clientes Churn
15750.0,2,8,2173.58,3,3,3,9,Clientes VIP
15752.0,39,7,2605.25,2,3,3,8,Clientes VIP
15754.0,50,3,458.57,2,2,2,6,Clientes Emergentes
15755.0,9,6,2059.84,3,3,3,9,Clientes VIP
15756.0,60,4,459.36,2,2,2,6,Clientes Emergentes
15757.0,65,2,672.88,2,1,2,5,Clientes Emergentes
15758.0,24,1,205.25,3,1,1,5,Clientes Emergentes
15759.0,296,2,77.24000000000001,1,1,1,3,Clientes Churn
15762.0,64,2,482.95000000000005,2,1,2,5,Clientes Emergentes
15763.0,31,2,602.87,2,1,2,5,Clientes Emergentes
15764.0,87,6,2602.27,2,3,3,8,Clientes VIP
15766.0,63,1,273.65999999999997,2,1,1,4,Clientes Churn
15768.0,115,3,331.03,1,2,2,5,Clientes Emergentes
15769.0,234,1,122.03999999999999,1,1,1,3,Clientes Churn
15773.0,5,1,128.8,3,1,1,5,Clientes Emergentes
15774.0,68,1,189.75,2,1,1,4,Clientes Churn
15775.0,244,1,87.9,1,1,1,3,Clientes Churn
15776.0,132,1,164.13,1,1,1,3,Clientes Churn
15777.0,240,3,309.21000000000004,1,2,2,5,Clientes Emergentes
15780.0,183,3,402.08,1,2,2,5,Clientes Emergentes
15781.0,24,3,254.91,3,2,1,6,Clientes Emergentes
15782.0,9,3,1351.38,3,2,3,8,Clientes VIP
15783.0,10,1,165.62,3,1,1,5,Clientes Emergentes
15785.0,32,5,1115.67,2,2,3,7,Clientes Emergentes
15786.0,45,3,4177.65,2,2,3,7,Clientes Emergentes
15787.0,25,3,767.35,2,2,2,6,Clientes Emergentes
15789.0,357,1,297.65999999999997,1,1,2,4,Clientes Churn
15790.0,9,1,145.53,3,1,1,5,Clientes Emergentes
15791.0,43,2,1297.17,2,1,3,6,Clientes Emergentes
15793.0,14,2,133.92000000000002,3,1,1,5,Clientes Emergentes
15795.0,149,1,495.52,1,1,2,4,Clientes Churn
15796.0,0,8,2050.1600000000003,3,3,3,9,Clientes VIP
15799.0,75,3,715.04,2,2,2,6,Clientes Emergentes
15800.0,106,2,590.88,1,1,2,4,Clientes Churn
15801.0,45,3,997.85,2,2,3,7,Clientes Emergentes
15803.0,50,1,154.86,2,1,1,4,Clientes Churn
15804.0,0,13,3350.18,3,3,3,9,Clientes VIP
15805.0,22,16,4706.150000000001,3,3,3,9,Clientes VIP
15806.0,45,3,671.22,2,2,2,6,Clientes Emergentes
15807.0,49,2,798.1,2,1,2,5,Clientes Emergentes
15808.0,305,4,2992.77,1,2,3,6,Clientes Emergentes
15809.0,35,4,321.4,2,2,2,6,Clientes Emergentes
15810.0,78,4,1307.23,2,2,3,7,Clientes Emergentes
15811.0,21,6,1910.63,3,3,3,9,Clientes VIP
15812.0,106,4,506.38000000000005,1,2,2,5,Clientes Emergentes
15813.0,207,2,728.86,1,1,2,4,Clientes Churn
15814.0,16,4,994.09,3,2,3,8,Clientes VIP
15815.0,63,3,522.48,2,2,2,6,Clientes Emergentes
15819.0,48,4,1728.57,2,2,3,7,Clientes Emergentes
15820.0,319,1,116.97999999999999,1,1,1,3,Clientes Churn
15821.0,43,2,396.86,2,1,2,5,Clientes Emergentes
15822.0,2,2,627.02,3,1,2,6,Clientes Emergentes
15825.0,171,1,199.44,1,1,1,3,Clientes Churn
15826.0,55,3,1331.97,2,2,3,7,Clientes Emergentes
15827.0,72,14,1463.24,2,3,3,8,Clientes VIP
15829.0,98,2,517.8199999999999,1,1,2,4,Clientes Churn
15830.0,37,1,459.5,2,1,2,5,Clientes Emergentes
15831.0,57,3,399.14,2,2,2,6,Clientes Emergentes
15832.0,253,1,821.49,1,1,3,5,Clientes Emergentes
15834.0,69,3,1490.08,2,2,3,7,Clientes Emergentes
15835.0,43,4,802.09,2,2,2,6,Clientes Emergentes
15836.0,49,1,49.97,2,1,1,4,Clientes Churn
15837.0,64,1,300.23,2,1,2,5,Clientes Emergentes
15838.0,24,5,717.84,3,2,2,7,Clientes Emergentes
15839.0,32,3,1022.21,2,2,3,7,Clientes Emergentes
15840.0,58,2,317.8,2,1,2,5,Clientes Emergentes
15841.0,72,4,735.0,2,2,2,6,Clientes Emergentes
15843.0,303,1,80.70000000000002,1,1,1,3,Clientes Churn
15844.0,45,1,108.83999999999999,2,1,1,4,Clientes Churn
15845.0,17,8,2953.07,3,3,3,9,Clientes VIP
15847.0,37,2,278.04,2,1,1,4,Clientes Churn
15850.0,18,2,206.94,3,1,1,5,Clientes Emergentes
15852.0,186,2,109.71000000000001,1,1,1,3,Clientes Churn
15853.0,51,1,110.8,2,1,1,4,Clientes Churn
15854.0,3,11,1992.2600000000002,3,3,3,9,Clientes VIP
15855.0,136,5,712.24,1,2,2,5,Clientes Emergentes
15856.0,3,25,9646.51,3,3,3,9,Clientes VIP
15857.0,18,1,174.6,3,1,1,5,Clientes Emergentes
15858.0,15,5,1187.08,3,2,3,8,Clientes VIP
